"id","code","name","class_div","danger_sec","start_date"
"waybill_materiales_peligrosos_1993","3189","POLVO METALICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",4.2,,2021-12-01
"waybill_materiales_peligrosos_1994","3190","SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, INORGANICO, N.E.P.",4.2,,2021-12-01
"waybill_materiales_peligrosos_1995","3191","SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, INORGANICO, N.E.P.",4.2,6.1,2021-12-01
"waybill_materiales_peligrosos_1996","3192","SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, INORGANICO, N.E.P.",4.2,8,2021-12-01
"waybill_materiales_peligrosos_1997","3194","LIQUIDO PIROFORICO INORGANICO N.E.P.",4.2,,2021-12-01
"waybill_materiales_peligrosos_1998","3200","SOLIDO PIROFORICO INORGANICO N.E.P.",4.2,,2021-12-01
"waybill_materiales_peligrosos_1999","3205","ALCOHOLATOS DE METALES ALCALINOTERREOS, N.E.P.",4.2,,2021-12-01
"waybill_materiales_peligrosos_2000","3206","ALCOHOLATOS DE METALES ALCALINOS QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVOS, N.E.P.",4.2,8,2021-12-01
"waybill_materiales_peligrosos_2001","3208","SUBSTANCIA METALICA QUE REACCIONA CON EL AGUA, N.E.P.",4.3,,2021-12-01
"waybill_materiales_peligrosos_2002","3209","SUBSTANCIA METALICA QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",4.3,4.2,2021-12-01
"waybill_materiales_peligrosos_2003","3210","CLORATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2004","3211","PERCLORATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2005","3212","HIPOCLORITOS INORGANICOS, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2006","3213","BROMATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2007","3214","PERMANGANATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2008","3215","PERSULFATOS INORGANICOS, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2009","3216","PERSULFATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2010","3218","NITRATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2011","3219","NITRITOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1,,2021-12-01
"waybill_materiales_peligrosos_2012","3220","PENTAFLUOROETANO (GAS REFRIGERANTE R125)",2.2,,2021-12-01
"waybill_materiales_peligrosos_2013","3221","LIQUIDO DE REACCION ESPONTANEA TIPO B",4.1,,2021-12-01
"waybill_materiales_peligrosos_2014","3222","SOLIDO DE REACCION ESPONTANEA TIPO B",4.1,,2021-12-01
"waybill_materiales_peligrosos_2015","3223","LIQUIDO DE REACCION ESPONTANEA TIPO C",4.1,,2021-12-01
"waybill_materiales_peligrosos_2016","3224","SOLIDO DE REACCION ESPONTANEA TIPO C",4.1,,2021-12-01
"waybill_materiales_peligrosos_2017","3225","LIQUIDO DE REACCION ESPONTANEA TIPO D",4.1,,2021-12-01
"waybill_materiales_peligrosos_2018","3226","SOLIDO DE REACCION ESPONTANEA TIPO D",4.1,,2021-12-01
"waybill_materiales_peligrosos_2019","3227","LIQUIDO DE REACCION ESPONTANEA TIPO E",4.1,,2021-12-01
"waybill_materiales_peligrosos_2020","3228","SOLIDO DE REACCION ESPONTANEA TIPO E",4.1,,2021-12-01
"waybill_materiales_peligrosos_2021","3229","LIQUIDO DE REACCION ESPONTANEA TIPO F",4.1,,2021-12-01
"waybill_materiales_peligrosos_2022","3230","SOLIDO DE REACCION ESPONTANEA TIPO F",4.1,,2021-12-01
"waybill_materiales_peligrosos_2023","3231","LIQUIDO DE REACCION ESPONTANEA TIPO B, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2024","3232","SOLIDO DE REACCION ESPONTANEA TIPO B, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2025","3233","LIQUIDO DE REACCION ESPONTANEA TIPO C, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2026","3234","SOLIDO DE REACCION ESPONTANEA TIPO C, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2027","3235","LIQUIDO DE REACCION ESPONTANEA TIPO D, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2028","3236","SOLIDO DE REACCION ESPONTANEA TIPO D, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2029","3237","LIQUIDO DE REACCION ESPONTANEA TIPO E, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2030","3238","SOLIDO DE REACCION ESPONTANEA TIPO E, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2031","3239","LIQUIDO DE REACCION ESPONTANEA TIPO F, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2032","3240","SOLIDO DE REACCION ESPONTANEA TIPO F, CON TEMPERATURA REGULADA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2033","3241","2-BROMO-2-NITROPROPANO-1,3-DIOL",4.1,,2021-12-01
"waybill_materiales_peligrosos_2034","3242","AZODICARBONAMIDA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2035","3243","SOLIDOS QUE CONTIENEN LIQUIDO TOXICO, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2036","3244","SOLIDOS QUE CONTIENEN LIQUIDO CORROSIVO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2037","3245","MICROORGANISMOS MODIFICADOS GENETICAMENTE u ORGANISMOS MODIFICADOS GENETICAMENTE",9,,2021-12-01
"waybill_materiales_peligrosos_2038","3246","CLORURO DE METANOSULFONILO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_2039","3247","PEROXOBORATO DE SODIO ANHIDRO",5.1,,2021-12-01
"waybill_materiales_peligrosos_2040","3248","MEDICAMENTO LIQUIDO, INFLAMABLE, TOXICO, N.E.P.",3,6.1,2021-12-01
"waybill_materiales_peligrosos_2041","3249","MEDICAMENTO SOLIDO, TOXICO, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2042","3250","ACIDO CLOROACETICO FUNDIDO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_2043","3251","MONONITRATO-5-DE ISOSORBIDA",4.1,,2021-12-01
"waybill_materiales_peligrosos_2044","3252","DIFLUOROMETANO (GAS REFRIGERANTE R32)",2.1,,2021-12-01
"waybill_materiales_peligrosos_2045","3253","TRIOXOSILICATO DE DISODIO",8,,2021-12-01
"waybill_materiales_peligrosos_2046","3254","TRIBUTILFOSFANO",4.2,,2021-12-01
"waybill_materiales_peligrosos_2047","3255","HIPOCLORITO DE terc-BUTIL",4.2,8,2021-12-01
"waybill_materiales_peligrosos_2048","3256","LIQUIDO A TEMPERTURA ELEVADA, INFLAMABLE, N.E.P., de punto de inflamación superior a 60°C a una temperatura igual o superior al punto de inflamación",3,,2021-12-01
"waybill_materiales_peligrosos_2049","3257","LIQUIDO A TEMPERATURA ELEVADA, N.E.P., a una temperatura igual o superior a 100°C e inferior a su punto de inflamación (incluidos los metales fundidos, las sales fundidas, etc.)",9,,2021-12-01
"waybill_materiales_peligrosos_2050","3258","SOLIDO A TEMPERATURA ELEVADA, N.E.P., a una temperatura igual o superior a 240°C",9,,2021-12-01
"waybill_materiales_peligrosos_2051","3259","AMINAS SOLIDAS, CORROSIVAS, N.E.P., o POLIAMINAS SOLIDAS, CORROSIVAS, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2052","3260","SOLIDO CORROSIVO, ACIDO, INORGANICO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2053","3261","SOLIDO CORROSIVO, ACIDO, ORGANICO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2054","3262","SOLIDO CORROSIVO, BASICO, INORGANICO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2055","3263","SOLIDO CORROSIVO, BASICO, ORGANICO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2056","3264","LIQUIDO CORROSIVO, ACIDO, INORGANICO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2057","3265","LIQUIDO CORROSIVO, ACIDO, ORGANICO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2058","3266","LIQUIDO CORROSIVO, BASICO, INORGANICO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2059","3267","LIQUIDO CORROSIVO, BASICO, ORGANICO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_2060","3268","INFLADORES DE BOLSAS NEUMÁTICAS O MÓDULOS DE BOLSAS NEUMÁTICAS O PRETENSORES DE CINTURONES DE SEGURIDAD",9,,2021-12-01
"waybill_materiales_peligrosos_2061","3269","BOLSA  PARA RESINA POLIESTERICA",3,,2021-12-01
"waybill_materiales_peligrosos_2062","3270","FILTROS DE MEMBRANAS NITROCELULOSICAS, con un máximo de 12.6% de nitrógeno, por masa seca",4.1,,2021-12-01
"waybill_materiales_peligrosos_2063","3271","ETERES, N.E.P.",3,,2021-12-01
"waybill_materiales_peligrosos_2064","3273","NITRILOS INFLAMABLES, TOXICOS, N.E.P.",3,6.1,2021-12-01
"waybill_materiales_peligrosos_2065","3274","ALCOHOLATOS EN SOLUCION, N.E.P. en alcohol",3,8,2021-12-01
"waybill_materiales_peligrosos_2066","3275","NITRILOS TOXICOS, INFLAMABLES, N.E.P.",6.1,3,2021-12-01
"waybill_materiales_peligrosos_2067","3276","NITRILOS TOXICOS, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2068","3277","CLOROFORMIATOS TOXICOS, CORROSIVOS, N.E.P.",6.1,8,2021-12-01
"waybill_materiales_peligrosos_2069","3278","COMPUESTO ORGANOFOSFORADO TÓXICO, LÍQUIDO N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2070","3279","COMPUESTOS ORGANOFOSFORADOS TOXICOS, INFLAMABLES, N.E.P.",6.1,3,2021-12-01
"waybill_materiales_peligrosos_2071","3280","COMPUESTO ORGANOARSENICAL LIQUIDO N.E.P.,",6.1,,2021-12-01
"waybill_materiales_peligrosos_2072","3281","CARBONILOS METALICOS, LIQUIDO N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2073","3282","COMPUESTOS ORGANOMETALICOS TOXICOS,  LIQUIDO N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2074","3283","COMPUESTO DE SELENIO, SOLIDO N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2075","3284","COMPUESTO DE TELURIO, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2076","3285","COMPUESTO DE VANADIO N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2077","3286","LIQUIDO INFLAMABLE, TOXICO, CORROSIVO, N.E.P.",3,"6.1 8",2021-12-01
"waybill_materiales_peligrosos_2078","3287","LIQUIDO TOXICO, INORGANICO, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2079","3288","SOLIDO TOXICO, INORGANICO, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_2080","3289","LIQUIDO TOXICO, CORROSIVO, INORGANICO, N.E.P.",6.1,8,2021-12-01
"waybill_materiales_peligrosos_2081","3290","SOLIDO TOXICO, CORROSIVO, INORGANICO, N.E.P.",6.1,8,2021-12-01
"waybill_materiales_peligrosos_2082","3291","DESECHOS CLIINICOS, N.E.P., o DESECHOS (BIO)MEDICOS, N.E.P., o DESECHOS MEDICOS REGULADOS, N.E.P.",6.2,,2021-12-01
"waybill_materiales_peligrosos_2083","3292","BATERIAS QUE CONTIENEN SODIO o ELEMENTOS DE BATERIA QUE CONTIENEN SODIO",4.3,,2021-12-01
"waybill_materiales_peligrosos_2084","3293","HIDRAZINA EN SOLUCION ACUOSA con un máximo de 37%, en masa, de hidracina",6.1,,2021-12-01
"waybill_materiales_peligrosos_2085","3294","CIANURO DE HIDROGENO EN SOLUCION ALCOHOLICA, con no más de 45% de cianuro de hidrógeno",6.1,3,2021-12-01
"waybill_materiales_peligrosos_2086","3295","HIDROCARBUROS LIQUIDOS, N.E.P.",3,,2021-12-01
"waybill_materiales_peligrosos_2087","3296","HEPTAFLUOROPROPANO (GAS REFRIGERANTE R 227)",2.2,,2021-12-01
"waybill_materiales_peligrosos_2088","3297","MEZCLAS DE OXIDO DE ETILENO Y CLOROTETRAFLUOROETANO con no más de 8,8% de óxido de etileno",2.2,,2021-12-01
"waybill_materiales_peligrosos_2089","3298","MEZCLAS DE OXIDO DE ETILENO Y PENTAFLUOROETANO con no más de 7,9% de óxido de etileno",2.2,,2021-12-01
"waybill_materiales_peligrosos_2090","3299","MEZCLAS DE OXIDO DE ETILENO Y TETRAFLUOROETANO con no más de 5,6% de óxido de etileno",2.2,,2021-12-01
"waybill_materiales_peligrosos_2091","3300","MEZCLAS DE OXIDO DE ETILENO Y DIOXIDO DE CARBONO, con no más de 87% de óxido de etileno",2.3,2.1,2021-12-01
"waybill_materiales_peligrosos_2092","3301","LIQUIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",8,4.2,2021-12-01
"waybill_materiales_peligrosos_2093","3302","ACRILATO 2-DIMETILAMINOETILICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_2094","3303","GAS COMPRIMIDO, TOXICO, OXIDANTE, N.E.P.",2.3,5.1,2021-12-01
"waybill_materiales_peligrosos_2095","3304","GAS COMPRIMIDO, TOXICO, CORROSIVO, N.E.P.",2.3,8,2021-12-01
"waybill_materiales_peligrosos_2096","3305","GAS COMPRIMIDO, TOXICO, INFLAMABLE, CORROSIVO, N.E.P.",2.3,"2.1 8",2021-12-01
"waybill_materiales_peligrosos_2097","3306","GAS COMPRIMIDO, TOXICO, OXIDANTE, CORROSIVO, N.E.P.",2.3,"5.1 8",2021-12-01
"waybill_materiales_peligrosos_2098","3307","GAS LICUADO, TOXICO, OXIDANTE, N.E.P.",2.3,5.1,2021-12-01
"waybill_materiales_peligrosos_2099","3308","GAS LICUADO, TOXICO, CORROSIVO, N.E.P.",2.3,8,2021-12-01
"waybill_materiales_peligrosos_2100","3309","GAS LICUADO, TOXICO, INFLAMABLE, CORROSIVO, N.E.P.",2.3,"2.1 8",2021-12-01
"waybill_materiales_peligrosos_2101","3310","GAS LICUADO, TOXICO, OXIDANTE, CORROSIVO, N.E.P.",2.3,"5.1 8",2021-12-01
"waybill_materiales_peligrosos_2102","3311","GAS, LIQUIDO REFRIGERADO, OXIDANTE, N.E.P.",2.2,5.1,2021-12-01
"waybill_materiales_peligrosos_2103","3312","GAS, LIQUIDO REFRIGERADO, INFLAMABLE, N.E.P.",2.1,,2021-12-01
"waybill_materiales_peligrosos_2104","3313","PIGMENTOS ORGANICOS QUE EXPERIMENTAN UN CALENTAMIENTO ESPONTANEO",4.2,,2021-12-01
"waybill_materiales_peligrosos_2105","3314","COMPUESTO PARA EL MOLDEADO DE PLASTICOS en forma de pasta, hoja o cuerda estirada que desprende vapores inflamables",9,,2021-12-01
"waybill_materiales_peligrosos_2106","3315","MUESTRA QUIMICA TOXICA, líquida o sólida",6.1,,2021-12-01
"waybill_materiales_peligrosos_2107","3316","EQUIPO QUÍMICO o BOTIQUÍN DE URGENCIA",9,,2021-12-01
"waybill_materiales_peligrosos_2108","3317","2-AMINO-4,6-DINITROFENOL, HUMIDIFICADO con una proporción de agua, en masa, no inferior al 20%",4.1,,2021-12-01
"waybill_materiales_peligrosos_2109","3318","SOLUCION ACUOSA DE AMONIACO, con una densidad relativa menor de 0,880 a 15°C, con más de 50% de amoniaco",2.3,8,2021-12-01
"waybill_materiales_peligrosos_2110","3319","MEZCLA DE NITROGLICERINA, DESENSIBILIZADA, SOLIDA, N.E.P. con más de 2% pero no más de 10%, en masa, de nitroglicerina",4.1,,2021-12-01
"waybill_materiales_peligrosos_2111","3320","BOROHIDRURO SODIO Y SOLUCION DE HIDROXIDO SODIO con no más de 12% de borohidruro SODIO y no más de 40%, en masa, de hidróxido SODIO",8,,2021-12-01
"waybill_materiales_peligrosos_2112","3321","MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECIFICA (BAE-II), no fisionables o fisionables exceptuados",7,,2021-12-01
"waybill_materiales_peligrosos_2113"," 3322"," MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECIFICA (BAE-III), no fisionables o fisionables exceptuados"," 7",,2021-12-01
"waybill_materiales_peligrosos_2114"," 3323"," MATERIALES RADIACTIVOS, BULTOS DE TIPO C, no fisionables o fisionables exceptuados"," 7",,2021-12-01
"waybill_materiales_peligrosos_2115"," 3324"," MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECIFICA (BAE-II), FISIONABLES"," 7",,2021-12-01
"waybill_materiales_peligrosos_2116","3325","MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECIFICA (BAE-III), FISIONABLES",7,,2021-12-01
"waybill_materiales_peligrosos_2117","3326","MATERIALES RADIACTIVOS, OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I u OCS-II), FISIONABLES",7,,2021-12-01
"waybill_materiales_peligrosos_2118","3327","MATERIALES RADIACTIVOS, BULTOS DE TIPO A, FISIONABLES, no en forma especial",7,,2021-12-01
"waybill_materiales_peligrosos_2119","3328","MATERIALES RADIACTIVOS, BULTOS DE TIPO B(U), FISIONABLES",7,,2021-12-01
"waybill_materiales_peligrosos_2120","3329","MATERIALES RADIACTIVOS, BULTOS DE TIPO B(M), FISIONABLES",7,,2021-12-01
"waybill_materiales_peligrosos_2121","3330","MATERIALES RADIACTIVOS, BULTOS DE TIPO C, FISIONABLES",7,,2021-12-01
"waybill_materiales_peligrosos_2122","3331","MATERIALES RADIACTIVOS TRANSPORTADOS EN VIRTUD DE ARREGLOS ESPECIALES, FISIONABLES",7,,2021-12-01
"waybill_materiales_peligrosos_2123","3332","MATERIALES RADIACTIVOS, BULTO DE TIPO A, FORMA ESPECIAL, no fisionables o fisionables exceptuados",7,,2021-12-01
"waybill_materiales_peligrosos_2124","3333","MATERIALES RADIACTIVOS, BULTO DE TIPO A, FORMA ESPECIAL, FISIONABLES",7,,2021-12-01
"waybill_materiales_peligrosos_2125","3334","LIQUIDO REGULADO PARA AVIACIÓN, N.E.P.",9,,2021-12-01
"waybill_materiales_peligrosos_2126","3335","SOLIDO REGULADO PARA AVIACIÓN, N.E.P.",9,,2021-12-01
"waybill_materiales_peligrosos_2127","3336","MERCAPTANOS, LIQUIDOS, INFLAMABLES, N.E.P., o MEZCLA DE MERCAPTANOS, LIQUIDOS, INFLAMABLES, N.E.P.",3,,2021-12-01
"waybill_materiales_peligrosos_2128","3337","GAS REFRIGERANTE R 404ª",2.2,,2021-12-01
"waybill_materiales_peligrosos_2129","3338","GAS REFRIGERANTE R 407ª MEZCLA AZEOTROPICA",2.2,,2021-12-01
"waybill_materiales_peligrosos_2130","3339","GAS REFRIGERANTE R 407B MEZCLA AZEOTROPICA",2.2,,2021-12-01
"waybill_materiales_peligrosos_2131","3340","GAS REFRIGERANTE R 407C",2.2,,2021-12-01
"waybill_materiales_peligrosos_2132","3341","DIOXIDO DE TIOUREA",4.2,,2021-12-01
"waybill_materiales_peligrosos_2133","3342","XANTATOS",4.2,,2021-12-01
"waybill_materiales_peligrosos_2134","3343","MEZCLA DE NITROGLICERINA, DESENSIBILIZADA, LIQUIDA, INFLAMABLE, N.E.P., con no más de 30% de nitroglicerina, en masa",3,,2021-12-01
"waybill_materiales_peligrosos_2135","3344","TETRANITRATO DE PENTAERITRITA, (TETRANITRATO DE PENTAERITRITROL; TNPE) EN MEZCLA DE DESENSIBILIZADO, SOLIDO, N.E.P., con más de 10% pero no más de 20% en masa, de TNPE",4.1,,2021-12-01
"waybill_materiales_peligrosos_2136","3345","PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_2137","3346","PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO, LIQUIDO, INFLAMABLE, TOXICO de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_2138","3347","PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación igual o superior a 23°C",6.1,3,2021-12-01
"waybill_materiales_peligrosos_2139","3348","PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO, LIQUIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_2140","3349","PLAGUICIDA PIRETROIDEO, SOLIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_2141","3350","PLAGUICIDA PIRETROIDEO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C",3,6.1,2021-12-01
"waybill_materiales_peligrosos_2142","3351","PLAGUICIDA PIRETROIDEO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C",6.1,3,2021-12-01
"waybill_materiales_peligrosos_2143","3352","PLAGUICIDA PIRETROIDEO, LIQUIDO, TOXICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_2144","3354","GAS INSECTICIDA, INFLAMABLE, N.E.P.",2.1,,2021-12-01
"waybill_materiales_peligrosos_2145","3355","GAS INSECTICIDA, TOXICO, INFLAMABLE, N.E.P.",2.3,2.1,2021-12-01
"waybill_materiales_peligrosos_2146","3356","GENERADOR QUIMICO DE OXIGENO",5.1,,2021-12-01
"waybill_materiales_peligrosos_2147","3357","MEZCLA DE NITROGLICERINA, DESENSIBILIZADA, LIQUIDA, N.E.P. con un máximo de 30% de nitroglicerina, por masa",3,,2021-12-01
"waybill_materiales_peligrosos_2148","3358","MAQUINAS REFRIGERADORAS que contengan gas líquido inflamable, no tóxico",2.1,,2021-12-01
"waybill_materiales_peligrosos_2149","3359","UNIDAD DE TRANSPORTE DE MATERIALES SOMETIDA A FUMIGACION",9,,2021-12-01
"waybill_materiales_peligrosos_2150","3360","FIBRAS DE ORIGEN VEGETAL, SECAS",4.1,,2021-12-01
"waybill_materiales_peligrosos_2151","3361","CLOROSILANOS TOXICOS CORROSIVOS, N.E.P.",6.1,8,2021-12-01
"waybill_materiales_peligrosos_2152","3362","CLOROSILANOS TOXICOS CORROSIVOS INFLAMABLES, N.E.P.",6.1,"3 8",2021-12-01
"waybill_materiales_peligrosos_2153","3363","MERCANCIAS PELIGROSAS EN MAQUINARIA o MERCANCIAS PELIGROSAS EN APARATOS",9,,2021-12-01
"waybill_materiales_peligrosos_2154","3364","TRINITROFENOL (ACIDO PICRICO) HUMIDIFICADO con un mínimo de 10%, en masa, de agua",4.1,,2021-12-01
"waybill_materiales_peligrosos_2155","3365","TRINITROCLOROBENCENO (CLORURO DE PICRILO) HUMIDIFICADO con un mínimo de 10%, en masa, de agua",4.1,,2021-12-01
"waybill_materiales_peligrosos_2156","3366","TRINITROTOLUENO (TNT) HUMIDIFICADO con un mínimo de 10%, en masa, de agua",4.1,,2021-12-01
"waybill_materiales_peligrosos_2157","3367","TRINITROBENCENO HUMIDIFICADO con un mínimo de 10%, en masa, de agua",4.1,,2021-12-01
"waybill_materiales_peligrosos_2158","3368","ACIDO TRINITROBENZOICO HUIMIDIFICADO con un mínimo de 10%, en masa, de agua",4.1,,2021-12-01
"waybill_materiales_peligrosos_2159","3369","DINITRO-o-CRESOLATO SODIO HUMIDIFICADO con un mínimo de 10%, en masa, de agua",4.1,,2021-12-01
"waybill_materiales_peligrosos_2160","3370","NITRATO DE UREA HUMIDIFICADO con un mínimo de 10%, en masa, del agua",4.1,,2021-12-01
"waybill_materiales_peligrosos_2161","3371","2-METILBUTANAL",3,,2021-12-01
"waybill_materiales_peligrosos_2162","3373","SUBSTANCIA BIOLOGICA CATEGORIA B",6.2,,2021-12-01
"waybill_materiales_peligrosos_2163","3374","ACETILENO EXENTO DE SOLVENTE",2.1,,2021-12-01
"waybill_materiales_peligrosos_2164","3375","EMULSIÓN DE NITRATO DE AMONIO o SUSPENSIÓN o GEL, explosivos intermediarios para voladuras",5.1,,2021-12-01
"waybill_materiales_peligrosos_2165","3376","4-NITROFENILHIDRAZINA con un máximo de 30%, en masa, de agua",4.1,,2021-12-01
"waybill_materiales_peligrosos_2166","3377","PERBORATO DE SODIO MONOHIDRATADO",5.1,,2021-12-01
"waybill_materiales_peligrosos_2167","3378","CARBONATO DE SODIO PEROXIHIDRATADO",5.1,,2021-12-01
"waybill_materiales_peligrosos_2168","3379","EXPLOSIVO DESENSIBILIZADO, LIQUIDO, N.E.P.",3,,2021-12-01
"waybill_materiales_peligrosos_2169","3380","EXPLOSIVO DESENSIBILIZADO, SOLIDO, N.E.P",4.1,,2021-12-01
"waybill_materiales_peligrosos_2170","3381","LÍQUIDO TÓXICO POR INHALACIÓN,N.E.P.,con toxicidad por  inhalación inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50 ",6.1,,2021-12-01
"waybill_materiales_peligrosos_2171","3382","LÍQUIDO  TÓXICO POR INHALACIÓN, N.E.P., con toxicidad por inhalación inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50",6.1,,2021-12-01
"waybill_materiales_peligrosos_2172","3383","LÍQUIDO TÓXICO POR INHALACION, INFLAMABLE,      N.E.P.,    CON TOXICIDAD POR INHALACION INFERIOR O IGUAL A 200 ml/m3 y con concentración     saturada     de     vapor superior o igual a 500 CL50",6.1,3,2021-12-01
"waybill_materiales_peligrosos_2173","3384","LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, N.E.P., con toxicidad por inhalación Inferior o igual a 1000 ml/m3 y concentración saturada de vapor Superior o igual a 10 CL50",6.1,3,2021-12-01
