id,code,code_identification,name,nationality,designer_iata,iron_line,start_date
waybill_complemento_estacion_842,04,EF162,Tabalaopa,Mexico,,A,2021-06-01
waybill_complemento_estacion_843,04,EF163,Chihuahua,Mexico,,A,2021-06-01
waybill_complemento_estacion_844,04,EF164,Cuilty,Mexico,,A,2021-06-01
waybill_complemento_estacion_845,04,EF165,Corral,Mexico,,A,2021-06-01
waybill_complemento_estacion_846,04,EF166,Molinar,Mexico,,A,2021-06-01
waybill_complemento_estacion_847,04,EF167,Terrazas,Mexico,,A,2021-06-01
waybill_complemento_estacion_848,04,EF168,Sauz,Mexico,,A,2021-06-01
waybill_complemento_estacion_849,04,EF169,Pirale,Mexico,,A,2021-06-01
waybill_complemento_estacion_850,04,EF170,Encinillas,Mexico,,A,2021-06-01
waybill_complemento_estacion_851,04,EF171,Parrita,Mexico,,A,2021-06-01
waybill_complemento_estacion_852,04,EF172,Ojo Laguna,Mexico,,A,2021-06-01
waybill_complemento_estacion_853,04,EF173,Arados,Mexico,,A,2021-06-01
waybill_complemento_estacion_854,04,EF174,Mocho,Mexico,,A,2021-06-01
waybill_complemento_estacion_855,04,EF175,Loaeza,Mexico,,A,2021-06-01
waybill_complemento_estacion_856,04,EF176,Gallego,Mexico,,A,2021-06-01
waybill_complemento_estacion_857,04,EF177,El Sueco,Mexico,,A,2021-06-01
waybill_complemento_estacion_858,04,EF178,Chavatito,Mexico,,A,2021-06-01
waybill_complemento_estacion_859,04,EF179,Moctezuma,Mexico,,A,2021-06-01
waybill_complemento_estacion_860,04,EF180,Las Minas,Mexico,,A,2021-06-01
waybill_complemento_estacion_861,04,EF181,Vado,Mexico,,A,2021-06-01
waybill_complemento_estacion_862,04,EF182,Carrizal,Mexico,,A,2021-06-01
waybill_complemento_estacion_863,04,EF183,Ahumada,Mexico,,A,2021-06-01
waybill_complemento_estacion_864,04,EF184,Juan Jose,Mexico,,A,2021-06-01
waybill_complemento_estacion_865,04,EF185,Lucero,Mexico,,A,2021-06-01
waybill_complemento_estacion_866,04,EF186,Rancheria,Mexico,,A,2021-06-01
waybill_complemento_estacion_867,04,EF187,Candelaria,Mexico,,A,2021-06-01
waybill_complemento_estacion_868,04,EF188,Los Medanos,Mexico,,A,2021-06-01
waybill_complemento_estacion_869,04,EF189,Samalayuca,Mexico,,A,2021-06-01
waybill_complemento_estacion_870,04,EF190,Desierto,Mexico,,A,2021-06-01
waybill_complemento_estacion_871,04,EF191,Meseta,Mexico,,A,2021-06-01
waybill_complemento_estacion_872,04,EF192,Ciudad Juarez,Mexico,,A,2021-06-01
waybill_complemento_estacion_873,04,EF193,Iturbe,Mexico,,AB,2021-06-01
waybill_complemento_estacion_874,04,EF194,Embarcadero Central,Mexico,,AB,2021-06-01
waybill_complemento_estacion_875,04,EF195,Tlaxcoapan,Mexico,,AB,2021-06-01
waybill_complemento_estacion_876,04,EF196,Tetepango,Mexico,,AB,2021-06-01
waybill_complemento_estacion_877,04,EF197,Valentin,Mexico,,AB,2021-06-01
waybill_complemento_estacion_878,04,EF198,El Gorrion,Mexico,,AB,2021-06-01
waybill_complemento_estacion_879,04,EF199,Rosal,Mexico,,AB,2021-06-01
waybill_complemento_estacion_880,04,EF200,General Zaragoza,Mexico,,AB,2021-06-01
waybill_complemento_estacion_881,04,EF201,Benito Juarez,Mexico,,AB,2021-06-01
waybill_complemento_estacion_882,04,EF202,Tlaxiaca,Mexico,,AB,2021-06-01
waybill_complemento_estacion_883,04,EF203,Tecamatl,Mexico,,AB,2021-06-01
waybill_complemento_estacion_884,04,EF204,Concepcion,Mexico,,AB,2021-06-01
waybill_complemento_estacion_885,04,EF205,Los Lobos,Mexico,,AC,2021-06-01
waybill_complemento_estacion_886,04,EF206,Garma,Mexico,,AC,2021-06-01
waybill_complemento_estacion_887,04,EF207,Valle de Santiago,Mexico,,AC,2021-06-01
waybill_complemento_estacion_888,04,EF208,Covadonga,Mexico,,AC,2021-06-01
waybill_complemento_estacion_889,04,EF209,Brande,Mexico,,AC,2021-06-01
waybill_complemento_estacion_890,04,EF210,La Bolsa,Mexico,,AC,2021-06-01
waybill_complemento_estacion_891,04,EF211,Jaral del Progreso,Mexico,,AC,2021-06-01
waybill_complemento_estacion_892,04,EF212,Cuarta Parte,Mexico,,AE,2021-06-01
waybill_complemento_estacion_893,04,EF213,La Cuesta,Mexico,,AE,2021-06-01
waybill_complemento_estacion_894,04,EF214,Teresa,Mexico,,AE,2021-06-01
waybill_complemento_estacion_895,04,EF215,Noche Buena,Mexico,,AE,2021-06-01
waybill_complemento_estacion_896,04,EF216,Marfol,Mexico,,AE,2021-06-01
waybill_complemento_estacion_897,04,EF217,Guanajuato,Mexico,,AE,2021-06-01
waybill_complemento_estacion_898,04,EF218,AEDO,Mexico,,AK,2021-06-01
waybill_complemento_estacion_899,04,EF219,Dinamita,Mexico,,AK,2021-06-01
waybill_complemento_estacion_900,04,EF220,Buenavista,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_901,04,EF221,Huehuetoca,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_902,04,EF222,Tlaltepoxco,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_903,04,EF223,Tula,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_904,04,EF224,Daxthi,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_905,04,EF225,Aragon,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_906,04,EF226,Dazu,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_907,04,EF227,Pachuquilla,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_908,04,EF228,Polotitlan,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_909,04,EF229,Palmillas,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_910,04,EF230,San Juan del Rio,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_911,04,EF231,Ahorcado,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_912,04,EF232,La Griega,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_913,04,EF233,Queretaro,Mexico,,Juarez,2021-06-01
waybill_complemento_estacion_914,04,EF234,Valle de Mexico,Mexico,,B,2021-06-01
waybill_complemento_estacion_915,04,EF235,Lecheria,Mexico,,B,2021-06-01
waybill_complemento_estacion_916,04,EF236,Cuautitlan,Mexico,,B,2021-06-01
waybill_complemento_estacion_917,04,EF237,Teoloyucan,Mexico,,B,2021-06-01
waybill_complemento_estacion_918,04,EF238,Huehuetoca,Mexico,,B,2021-06-01
waybill_complemento_estacion_919,04,EF239,San Sebastian,Mexico,,B,2021-06-01
waybill_complemento_estacion_920,04,EF240,Apaxco,Mexico,,B,2021-06-01
waybill_complemento_estacion_921,04,EF241,Vito,Mexico,,B,2021-06-01
waybill_complemento_estacion_922,04,EF242,Calera,Mexico,,B,2021-06-01
waybill_complemento_estacion_923,04,EF243,Bojay,Mexico,,B,2021-06-01
waybill_complemento_estacion_924,04,EF244,Teocalco,Mexico,,B,2021-06-01
waybill_complemento_estacion_925,04,EF245,Carrasco,Mexico,,B,2021-06-01
waybill_complemento_estacion_926,04,EF246,Endo,Mexico,,B,2021-06-01
waybill_complemento_estacion_927,04,EF247,Magua,Mexico,,B,2021-06-01
waybill_complemento_estacion_928,04,EF248,Sayula,Mexico,,B,2021-06-01
waybill_complemento_estacion_929,04,EF249,Rancho Nuevo,Mexico,,B,2021-06-01
waybill_complemento_estacion_930,04,EF250,Escandon,Mexico,,B,2021-06-01
waybill_complemento_estacion_931,04,EF251,Aragon,Mexico,,B,2021-06-01
waybill_complemento_estacion_932,04,EF252,Nopala,Mexico,,B,2021-06-01
waybill_complemento_estacion_933,04,EF253,Mejia,Mexico,,B,2021-06-01
waybill_complemento_estacion_934,04,EF254,Huichapan,Mexico,,B,2021-06-01
waybill_complemento_estacion_935,04,EF255,San Jose de Atlan,Mexico,,B,2021-06-01
waybill_complemento_estacion_936,04,EF256,Atlan,Mexico,,B,2021-06-01
waybill_complemento_estacion_937,04,EF257,El Zapote,Mexico,,B,2021-06-01
waybill_complemento_estacion_938,04,EF258,Rayon,Mexico,,B,2021-06-01
waybill_complemento_estacion_939,04,EF259,Cambalache,Mexico,,B,2021-06-01
waybill_complemento_estacion_940,04,EF260,Mercader,Mexico,,B,2021-06-01
waybill_complemento_estacion_941,04,EF261,Bernal,Mexico,,B,2021-06-01
waybill_complemento_estacion_942,04,EF262,San Nicolas,Mexico,,B,2021-06-01
waybill_complemento_estacion_943,04,EF263,La Llave,Mexico,,B,2021-06-01
waybill_complemento_estacion_944,04,EF264,La Fuente,Mexico,,B,2021-06-01
waybill_complemento_estacion_945,04,EF265,Noria,Mexico,,B,2021-06-01
waybill_complemento_estacion_946,04,EF266,Viborillas,Mexico,,B,2021-06-01
waybill_complemento_estacion_947,04,EF267,Fertimex,Mexico,,B,2021-06-01
waybill_complemento_estacion_948,04,EF268,Las Adjuntas,Mexico,,B,2021-06-01
waybill_complemento_estacion_949,04,EF269,Mariscala,Mexico,,B,2021-06-01
waybill_complemento_estacion_950,04,EF270,Cosio,Mexico,,B,2021-06-01
waybill_complemento_estacion_951,04,EF271,Jocoqui,Mexico,,B,2021-06-01
waybill_complemento_estacion_952,04,EF272,Escobedo,Mexico,,B,2021-06-01
waybill_complemento_estacion_953,04,EF273,Comonfort,Mexico,,B,2021-06-01
waybill_complemento_estacion_954,04,EF274,Rinconcillo,Mexico,,B,2021-06-01
waybill_complemento_estacion_955,04,EF275,Dolores Hidalgo,Mexico,,B,2021-06-01
waybill_complemento_estacion_956,04,EF276,Rio Laja,Mexico,,B,2021-06-01
waybill_complemento_estacion_957,04,EF277,Villa de Reyes,Mexico,,B,2021-06-01
waybill_complemento_estacion_958,04,EF278,Jesus Maria,Mexico,,B,2021-06-01
waybill_complemento_estacion_959,04,EF279,La Pila,Mexico,,B,2021-06-01
waybill_complemento_estacion_960,04,EF280,Esparita,Mexico,,B,2021-06-01
waybill_complemento_estacion_961,04,EF281,San Luis Potosi,Mexico,,B,2021-06-01
waybill_complemento_estacion_962,04,EF282,Perasco,Mexico,,B,2021-06-01
waybill_complemento_estacion_963,04,EF283,Pinto,Mexico,,B,2021-06-01
waybill_complemento_estacion_964,04,EF284,Arriola,Mexico,,B,2021-06-01
waybill_complemento_estacion_965,04,EF285,Bocas,Mexico,,B,2021-06-01
waybill_complemento_estacion_966,04,EF286,Enramada,Mexico,,B,2021-06-01
waybill_complemento_estacion_967,04,EF287,Moctezuma,Mexico,,B,2021-06-01
waybill_complemento_estacion_968,04,EF288,Venado,Mexico,,B,2021-06-01
waybill_complemento_estacion_969,04,EF289,Laborcilla,Mexico,,B,2021-06-01
waybill_complemento_estacion_970,04,EF290,Charcas,Mexico,,B,2021-06-01
waybill_complemento_estacion_971,04,EF291,Laguna Seca,Mexico,,B,2021-06-01
waybill_complemento_estacion_972,04,EF292,El Cubo,Mexico,,B,2021-06-01
waybill_complemento_estacion_973,04,EF293,Berrendo,Mexico,,B,2021-06-01
waybill_complemento_estacion_974,04,EF294,La Maroma,Mexico,,B,2021-06-01
waybill_complemento_estacion_975,04,EF295,Coronados,Mexico,,B,2021-06-01
waybill_complemento_estacion_976,04,EF296,Madley,Mexico,,B,2021-06-01
waybill_complemento_estacion_977,04,EF297,Catorce,Mexico,,B,2021-06-01
waybill_complemento_estacion_978,04,EF298,Poblazon,Mexico,,B,2021-06-01
waybill_complemento_estacion_979,04,EF299,Collado,Mexico,,B,2021-06-01
waybill_complemento_estacion_980,04,EF300,Venegas,Mexico,,B,2021-06-01
waybill_complemento_estacion_981,04,EF301,La Trueba,Mexico,,B,2021-06-01
waybill_complemento_estacion_982,04,EF302,San Vicente,Mexico,,B,2021-06-01
waybill_complemento_estacion_983,04,EF303,El Salado,Mexico,,B,2021-06-01
waybill_complemento_estacion_984,04,EF304,San Salvador,Mexico,,B,2021-06-01
waybill_complemento_estacion_985,04,EF305,La Ventura,Mexico,,B,2021-06-01
waybill_complemento_estacion_986,04,EF306,Huron,Mexico,,B,2021-06-01
waybill_complemento_estacion_987,04,EF307,Santa Elena,Mexico,,B,2021-06-01
waybill_complemento_estacion_988,04,EF308,Ledezma,Mexico,,B,2021-06-01
waybill_complemento_estacion_989,04,EF309,La Zacatera,Mexico,,B,2021-06-01
waybill_complemento_estacion_990,04,EF310,Gomez Farias,Mexico,,B,2021-06-01
waybill_complemento_estacion_991,04,EF311,San Miguel,Mexico,,B,2021-06-01
waybill_complemento_estacion_992,04,EF312,Guillermo,Mexico,,B,2021-06-01
waybill_complemento_estacion_993,04,EF313,El Cobre,Mexico,,B,2021-06-01
waybill_complemento_estacion_994,04,EF314,Benjamin Mendez,Mexico,,B,2021-06-01
waybill_complemento_estacion_995,04,EF315,Agua Nueva,Mexico,,B,2021-06-01
waybill_complemento_estacion_996,04,EF316,Encantada,Mexico,,B,2021-06-01
waybill_complemento_estacion_997,04,EF317,Angostura,Mexico,,B,2021-06-01
waybill_complemento_estacion_998,04,EF318,Saltillo,Mexico,,B,2021-06-01
waybill_complemento_estacion_999,04,EF319,Almacenes,Mexico,,B,2021-06-01
waybill_complemento_estacion_1000,04,EF320,ZINCAMEX,Mexico,,B,2021-06-01
waybill_complemento_estacion_1001,04,EF321,Rojas,Mexico,,B,2021-06-01
waybill_complemento_estacion_1002,04,EF322,Ramiro E. Martinez,Mexico,,B,2021-06-01
waybill_complemento_estacion_1003,04,EF323,Ramos Arizpe,Mexico,,B,2021-06-01
waybill_complemento_estacion_1004,04,EF324,Santa Maria,Mexico,,B,2021-06-01
waybill_complemento_estacion_1005,04,EF325,Ojo Caliente,Mexico,,B,2021-06-01
waybill_complemento_estacion_1006,04,EF326,Higueras,Mexico,,B,2021-06-01
waybill_complemento_estacion_1007,04,EF327,La Mariposa,Mexico,,B,2021-06-01
waybill_complemento_estacion_1008,04,EF328,Rinconada,Mexico,,B,2021-06-01
waybill_complemento_estacion_1009,04,EF329,Los Fierros,Mexico,,B,2021-06-01
waybill_complemento_estacion_1010,04,EF330,Soledad,Mexico,,B,2021-06-01
waybill_complemento_estacion_1011,04,EF331,Garcia,Mexico,,B,2021-06-01
waybill_complemento_estacion_1012,04,EF332,Alcali,Mexico,,B,2021-06-01
waybill_complemento_estacion_1013,04,EF333,Durazno,Mexico,,B,2021-06-01
waybill_complemento_estacion_1014,04,EF334,Santa Catarina,Mexico,,B,2021-06-01
waybill_complemento_estacion_1015,04,EF335,Leona,Mexico,,B,2021-06-01
waybill_complemento_estacion_1016,04,EF336,Monterrey,Mexico,,B,2021-06-01
waybill_complemento_estacion_1017,04,EF337,Cortavia 9,Mexico,,B,2021-06-01
waybill_complemento_estacion_1018,04,EF338,Ramon Travieso,Mexico,,B,2021-06-01
waybill_complemento_estacion_1019,04,EF339,Topo,Mexico,,B,2021-06-01
waybill_complemento_estacion_1020,04,EF340,Leal,Mexico,,B,2021-06-01
waybill_complemento_estacion_1021,04,EF341,Salinas Victoria,Mexico,,B,2021-06-01
waybill_complemento_estacion_1022,04,EF342,Morales,Mexico,,B,2021-06-01
waybill_complemento_estacion_1023,04,EF343,El Puerto,Mexico,,B,2021-06-01
waybill_complemento_estacion_1024,04,EF344,alamo,Mexico,,B,2021-06-01
waybill_complemento_estacion_1025,04,EF345,Villaldama,Mexico,,B,2021-06-01
waybill_complemento_estacion_1026,04,EF346,Bustamante,Mexico,,B,2021-06-01
waybill_complemento_estacion_1027,04,EF347,Golondrinas,Mexico,,B,2021-06-01
waybill_complemento_estacion_1028,04,EF348,Candela,Mexico,,B,2021-06-01
waybill_complemento_estacion_1029,04,EF349,Brasil,Mexico,,B,2021-06-01
waybill_complemento_estacion_1030,04,EF350,Lampazos,Mexico,,B,2021-06-01
waybill_complemento_estacion_1031,04,EF351,Naranjo,Mexico,,B,2021-06-01
waybill_complemento_estacion_1032,04,EF352,Rodriguez,Mexico,,B,2021-06-01
waybill_complemento_estacion_1033,04,EF353,Anahuac,Mexico,,B,2021-06-01
waybill_complemento_estacion_1034,04,EF354,Huizachito,Mexico,,B,2021-06-01
waybill_complemento_estacion_1035,04,EF355,Jarita,Mexico,,B,2021-06-01
waybill_complemento_estacion_1036,04,EF356,Sanchez,Mexico,,B,2021-06-01
waybill_complemento_estacion_1037,04,EF357,Seccion Sanchez,Mexico,,B,2021-06-01
waybill_complemento_estacion_1038,04,EF358,Nuevo Laredo,Mexico,,B,2021-06-01
waybill_complemento_estacion_1039,04,EF359,Montelongo,Mexico,,BA,2021-06-01
waybill_complemento_estacion_1040,04,EF360,Delgadillo,Mexico,,BA,2021-06-01
waybill_complemento_estacion_1041,04,EF361,Siete Reales,Mexico,,BA,2021-06-01
waybill_complemento_estacion_1042,04,EF362,Lourdes,Mexico,,BA,2021-06-01
waybill_complemento_estacion_1043,04,EF363,San Luis de la Paz,Mexico,,BA,2021-06-01
waybill_complemento_estacion_1044,04,EF364,Pozos,Mexico,,BA,2021-06-01
waybill_complemento_estacion_1045,04,EF365,Vanegas de Abajo,Mexico,,BB,2021-06-01
waybill_complemento_estacion_1046,04,EF366,Tepiche,Mexico,,BB,2021-06-01
waybill_complemento_estacion_1047,04,EF367,San Isidro,Mexico,,BB,2021-06-01
waybill_complemento_estacion_1048,04,EF368,Cedral,Mexico,,BB,2021-06-01
waybill_complemento_estacion_1049,04,EF369,Las Tuzas,Mexico,,BB,2021-06-01
waybill_complemento_estacion_1050,04,EF370,La Cabra,Mexico,,BB,2021-06-01
waybill_complemento_estacion_1051,04,EF371,San Jose de las Trojes,Mexico,,BB,2021-06-01
waybill_complemento_estacion_1052,04,EF372,Matehuala,Mexico,,BB,2021-06-01
waybill_complemento_estacion_1053,04,EF373,Chichimequillas,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1054,04,EF374,Puerto Carrozas,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1055,04,EF375,San Jose Iturbide,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1056,04,EF376,Presa de la Cebada,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1057,04,EF377,Ing. Buchaman Lopez,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1058,04,EF378,Piedra de Lumbre,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1059,04,EF379,Parritas,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1060,04,EF380,Melchor,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1061,04,EF381,San Felipe,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1062,04,EF382,Pronapade,Mexico,,BC,2021-06-01
waybill_complemento_estacion_1063,04,EF383,San Miguel Allende,Mexico,,BD,2021-06-01
waybill_complemento_estacion_1064,04,EF384,Josefa O. de Dominguez,Mexico,,BD,2021-06-01
waybill_complemento_estacion_1065,04,EF385,Los Garcia,Mexico,,BF,2021-06-01
waybill_complemento_estacion_1066,04,EF386,Escobedo,Mexico,,BF,2021-06-01
waybill_complemento_estacion_1067,04,EF387,Salitre,Mexico,,BG,2021-06-01
waybill_complemento_estacion_1068,04,EF388,Melville,Mexico,,BG,2021-06-01
waybill_complemento_estacion_1069,04,EF389,Las Cotuchas,Mexico,,BG,2021-06-01
waybill_complemento_estacion_1070,04,EF390,Jazminal,Mexico,,BG,2021-06-01
waybill_complemento_estacion_1071,04,EF391,San Carlos,Mexico,,BG,2021-06-01
waybill_complemento_estacion_1072,04,EF392,San Miguel,Mexico,,BG,2021-06-01
waybill_complemento_estacion_1073,04,EF393,Avalos,Mexico,,BG,2021-06-01
waybill_complemento_estacion_1074,04,EF394,Margarita,Mexico,,BG,2021-06-01
waybill_complemento_estacion_1075,04,EF395,Nuevo Laredo,Mexico,,BJ,2021-06-01
waybill_complemento_estacion_1076,04,EF396,San Luis Potosi,Mexico,,BL,2021-06-01
waybill_complemento_estacion_1077,04,EF397,Buenavista,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1078,04,EF398,Huehuetoca,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1079,04,EF399,Tlaltepoxco,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1080,04,EF400,Tula,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1081,04,EF401,BAXTHI,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1082,04,EF402,Aragon,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1083,04,EF403,Da�u,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1084,04,EF404,Pachuquilla,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1085,04,EF405,Polotitlan,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1086,04,EF406,Palmillas,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1087,04,EF407,San Juan del Rio,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1088,04,EF408,Ahorcado,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1089,04,EF409,La Griega,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1090,04,EF410,Queretaro,Mexico,,Morelos,2021-06-01
waybill_complemento_estacion_1091,04,EF411,Julia,Mexico,,C,2021-06-01
waybill_complemento_estacion_1092,04,EF412,Los Morales,Mexico,,C,2021-06-01
waybill_complemento_estacion_1093,04,EF413,San Pedro de los Pinos,Mexico,,C,2021-06-01
waybill_complemento_estacion_1094,04,EF414,Olivar,Mexico,,C,2021-06-01
waybill_complemento_estacion_1095,04,EF415,Contreras,Mexico,,C,2021-06-01
waybill_complemento_estacion_1096,04,EF416,Eslava,Mexico,,C,2021-06-01
waybill_complemento_estacion_1097,04,EF417,Ajusco,Mexico,,C,2021-06-01
waybill_complemento_estacion_1098,04,EF418,Parres,Mexico,,C,2021-06-01
waybill_complemento_estacion_1099,04,EF419,Cima,Mexico,,C,2021-06-01
waybill_complemento_estacion_1100,04,EF420,Toro,Mexico,,C,2021-06-01
waybill_complemento_estacion_1101,04,EF421,Tezoyo,Mexico,,C,2021-06-01
waybill_complemento_estacion_1102,04,EF422,Tres Cumbres,Mexico,,C,2021-06-01
waybill_complemento_estacion_1103,04,EF423,El Parque,Mexico,,C,2021-06-01
waybill_complemento_estacion_1104,04,EF424,Alarcon,Mexico,,C,2021-06-01
waybill_complemento_estacion_1105,04,EF425,Ramon,Mexico,,C,2021-06-01
waybill_complemento_estacion_1106,04,EF426,Cuernavaca,Mexico,,C,2021-06-01
waybill_complemento_estacion_1107,04,EF427,Plama KM. C-126,Mexico,,C,2021-06-01
waybill_complemento_estacion_1108,04,EF428,Mango,Mexico,,C,2021-06-01
waybill_complemento_estacion_1109,04,EF429,Emiliano Zapata,Mexico,,C,2021-06-01
waybill_complemento_estacion_1110,04,EF430,Tezoyuca,Mexico,,C,2021-06-01
waybill_complemento_estacion_1111,04,EF431,Tetecalita,Mexico,,C,2021-06-01
waybill_complemento_estacion_1112,04,EF432,San Miguel Treinta,Mexico,,C,2021-06-01
waybill_complemento_estacion_1113,04,EF433,Treinta,Mexico,,C,2021-06-01
waybill_complemento_estacion_1114,04,EF434,Juan Pagaza,Mexico,,C,2021-06-01
waybill_complemento_estacion_1115,04,EF435,Hermosa,Mexico,,C,2021-06-01
